ElectionDate,ElectionName,ContestNumber,ContestName,PrecinctNumber,WardNumber,Candidate,Party,Votes
6/21/2022 12:00:00 AM,Primary Election,88,LIB AT-LARGE MEMBER FOUR,126,8,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,88,LIB AT-LARGE MEMBER FOUR,126,8,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,88,LIB AT-LARGE MEMBER FOUR,126,8,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,127,6,,CITYWIDE,4762
6/21/2022 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,127,6,,DEM,4348
6/21/2022 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,127,6,,REP,338
6/21/2022 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,127,6,,STG,50
6/21/2022 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,127,6,,LIB,26
6/21/2022 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,127,6,,NPN,0
6/21/2022 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,127,6,,CITYWIDE,1617
6/21/2022 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,127,6,,DEM,1565
6/21/2022 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,127,6,,REP,43
6/21/2022 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,127,6,,STG,7
6/21/2022 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,127,6,,LIB,2
6/21/2022 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,127,6,,NPN,0
6/21/2022 12:00:00 AM,Primary Election,14,DEM DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,127,6,UNDER VOTES,,51
6/21/2022 12:00:00 AM,Primary Election,14,DEM DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,127,6,OVER VOTES,,1
6/21/2022 12:00:00 AM,Primary Election,14,DEM DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,127,6,Write-in,DEM,8
6/21/2022 12:00:00 AM,Primary Election,14,DEM DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,127,6,Kelly Mikel Williams,DEM,94
6/21/2022 12:00:00 AM,Primary Election,14,DEM DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,127,6,Eleanor H. Norton,DEM,1324
6/21/2022 12:00:00 AM,Primary Election,14,DEM DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,127,6,"Wendy ""Hope Dealer"" Hamilton",DEM,87
6/21/2022 12:00:00 AM,Primary Election,15,REP DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,127,6,UNDER VOTES,,5
6/21/2022 12:00:00 AM,Primary Election,15,REP DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,127,6,Nelson F. Rimensnyder,REP,35
6/21/2022 12:00:00 AM,Primary Election,15,REP DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,127,6,Write-in,REP,3
6/21/2022 12:00:00 AM,Primary Election,15,REP DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,127,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,16,STG DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,127,6,Write-in,STG,4
6/21/2022 12:00:00 AM,Primary Election,16,STG DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,127,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,16,STG DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,127,6,UNDER VOTES,,3
6/21/2022 12:00:00 AM,Primary Election,17,LIB DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,127,6,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,17,LIB DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,127,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,17,LIB DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,127,6,UNDER VOTES,,2
6/21/2022 12:00:00 AM,Primary Election,18,DEM MAYOR OF THE DISTRICT OF COLUMBIA,127,6,OVER VOTES,,1
6/21/2022 12:00:00 AM,Primary Election,18,DEM MAYOR OF THE DISTRICT OF COLUMBIA,127,6,UNDER VOTES,,14
6/21/2022 12:00:00 AM,Primary Election,18,DEM MAYOR OF THE DISTRICT OF COLUMBIA,127,6,James Butler,DEM,13
6/21/2022 12:00:00 AM,Primary Election,18,DEM MAYOR OF THE DISTRICT OF COLUMBIA,127,6,Muriel E. Bowser,DEM,778
6/21/2022 12:00:00 AM,Primary Election,18,DEM MAYOR OF THE DISTRICT OF COLUMBIA,127,6,"Trayon ""Washington DC"" White",DEM,128
6/21/2022 12:00:00 AM,Primary Election,18,DEM MAYOR OF THE DISTRICT OF COLUMBIA,127,6,Robert White,DEM,628
6/21/2022 12:00:00 AM,Primary Election,18,DEM MAYOR OF THE DISTRICT OF COLUMBIA,127,6,Write-in,DEM,2
6/21/2022 12:00:00 AM,Primary Election,19,REP MAYOR OF THE DISTRICT OF COLUMBIA,127,6,Stacia R. Hall,REP,33
6/21/2022 12:00:00 AM,Primary Election,19,REP MAYOR OF THE DISTRICT OF COLUMBIA,127,6,Write-in,REP,6
6/21/2022 12:00:00 AM,Primary Election,19,REP MAYOR OF THE DISTRICT OF COLUMBIA,127,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,19,REP MAYOR OF THE DISTRICT OF COLUMBIA,127,6,UNDER VOTES,,4
6/21/2022 12:00:00 AM,Primary Election,20,STG MAYOR OF THE DISTRICT OF COLUMBIA,127,6,Write-in,STG,6
6/21/2022 12:00:00 AM,Primary Election,20,STG MAYOR OF THE DISTRICT OF COLUMBIA,127,6,UNDER VOTES,,1
6/21/2022 12:00:00 AM,Primary Election,20,STG MAYOR OF THE DISTRICT OF COLUMBIA,127,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,21,LIB MAYOR OF THE DISTRICT OF COLUMBIA,127,6,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,21,LIB MAYOR OF THE DISTRICT OF COLUMBIA,127,6,Write-in,LIB,2
6/21/2022 12:00:00 AM,Primary Election,21,LIB MAYOR OF THE DISTRICT OF COLUMBIA,127,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,22,DEM CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,127,6,Erin Palmer,DEM,674
6/21/2022 12:00:00 AM,Primary Election,22,DEM CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,127,6,Phil Mendelson,DEM,796
6/21/2022 12:00:00 AM,Primary Election,22,DEM CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,127,6,OVER VOTES,,1
6/21/2022 12:00:00 AM,Primary Election,22,DEM CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,127,6,Write-in,DEM,6
6/21/2022 12:00:00 AM,Primary Election,22,DEM CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,127,6,UNDER VOTES,,87
6/21/2022 12:00:00 AM,Primary Election,23,REP CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,127,6,Nate Derenge,REP,37
6/21/2022 12:00:00 AM,Primary Election,23,REP CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,127,6,Write-in,REP,2
6/21/2022 12:00:00 AM,Primary Election,23,REP CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,127,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,23,REP CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,127,6,UNDER VOTES,,4
6/21/2022 12:00:00 AM,Primary Election,24,STG CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,127,6,UNDER VOTES,,2
6/21/2022 12:00:00 AM,Primary Election,24,STG CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,127,6,Write-in,STG,5
6/21/2022 12:00:00 AM,Primary Election,24,STG CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,127,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,25,LIB CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,127,6,Write-in,LIB,1
6/21/2022 12:00:00 AM,Primary Election,25,LIB CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,127,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,25,LIB CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,127,6,UNDER VOTES,,1
6/21/2022 12:00:00 AM,Primary Election,26,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,127,6,Lisa Gore,DEM,323
6/21/2022 12:00:00 AM,Primary Election,26,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,127,6,Nate Fleming,DEM,394
6/21/2022 12:00:00 AM,Primary Election,26,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,127,6,Anita Bonds,DEM,594
6/21/2022 12:00:00 AM,Primary Election,26,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,127,6,Dexter Williams,DEM,115
6/21/2022 12:00:00 AM,Primary Election,26,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,127,6,Write-in,DEM,2
6/21/2022 12:00:00 AM,Primary Election,26,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,127,6,OVER VOTES,,5
6/21/2022 12:00:00 AM,Primary Election,26,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,127,6,UNDER VOTES,,131
6/21/2022 12:00:00 AM,Primary Election,27,REP AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,127,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,27,REP AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,127,6,UNDER VOTES,,4
6/21/2022 12:00:00 AM,Primary Election,27,REP AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,127,6,Write-in,REP,1
6/21/2022 12:00:00 AM,Primary Election,27,REP AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,127,6,Giuseppe Niosi,REP,38
6/21/2022 12:00:00 AM,Primary Election,28,STG AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,127,6,Write-in,STG,6
6/21/2022 12:00:00 AM,Primary Election,28,STG AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,127,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,28,STG AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,127,6,UNDER VOTES,,1
6/21/2022 12:00:00 AM,Primary Election,29,LIB AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,127,6,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,29,LIB AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,127,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,29,LIB AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,127,6,UNDER VOTES,,2
6/21/2022 12:00:00 AM,Primary Election,33,DEM MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD SIX,127,6,Charles Allen,DEM,1354
6/21/2022 12:00:00 AM,Primary Election,33,DEM MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD SIX,127,6,Write-in,DEM,38
6/21/2022 12:00:00 AM,Primary Election,33,DEM MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD SIX,127,6,UNDER VOTES,,172
6/21/2022 12:00:00 AM,Primary Election,33,DEM MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD SIX,127,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,37,REP MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD SIX,127,6,Write-in,REP,10
6/21/2022 12:00:00 AM,Primary Election,37,REP MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD SIX,127,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,37,REP MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD SIX,127,6,UNDER VOTES,,33
6/21/2022 12:00:00 AM,Primary Election,41,STG MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD SIX,127,6,Write-in,STG,3
6/21/2022 12:00:00 AM,Primary Election,41,STG MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD SIX,127,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,41,STG MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD SIX,127,6,UNDER VOTES,,4
6/21/2022 12:00:00 AM,Primary Election,45,LIB MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD SIX,127,6,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,45,LIB MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD SIX,127,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,45,LIB MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD SIX,127,6,UNDER VOTES,,2
6/21/2022 12:00:00 AM,Primary Election,46,DEM ATTORNEY GENERALFOR THE DISTRICT OF COLUMBIA,127,6,Ryan L. Jones,DEM,229
6/21/2022 12:00:00 AM,Primary Election,46,DEM ATTORNEY GENERALFOR THE DISTRICT OF COLUMBIA,127,6,Bruce V. Spiva,DEM,569
6/21/2022 12:00:00 AM,Primary Election,46,DEM ATTORNEY GENERALFOR THE DISTRICT OF COLUMBIA,127,6,Brian Schwalb,DEM,640
6/21/2022 12:00:00 AM,Primary Election,46,DEM ATTORNEY GENERALFOR THE DISTRICT OF COLUMBIA,127,6,OVER VOTES,,1
6/21/2022 12:00:00 AM,Primary Election,46,DEM ATTORNEY GENERALFOR THE DISTRICT OF COLUMBIA,127,6,UNDER VOTES,,117
6/21/2022 12:00:00 AM,Primary Election,46,DEM ATTORNEY GENERALFOR THE DISTRICT OF COLUMBIA,127,6,Write-in,DEM,8
6/21/2022 12:00:00 AM,Primary Election,47,REP ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,127,6,Write-in,REP,9
6/21/2022 12:00:00 AM,Primary Election,47,REP ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,127,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,47,REP ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,127,6,UNDER VOTES,,34
6/21/2022 12:00:00 AM,Primary Election,48,STG ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,127,6,Write-in,STG,7
6/21/2022 12:00:00 AM,Primary Election,48,STG ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,127,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,48,STG ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,127,6,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,49,LIB ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,127,6,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,49,LIB ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,127,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,49,LIB ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,127,6,UNDER VOTES,,2
6/21/2022 12:00:00 AM,Primary Election,50,DEM UNITED STATES REPRESENTATIVE,127,6,Linda L. Gray,DEM,582
6/21/2022 12:00:00 AM,Primary Election,50,DEM UNITED STATES REPRESENTATIVE,127,6,Oye Owolewa,DEM,693
6/21/2022 12:00:00 AM,Primary Election,50,DEM UNITED STATES REPRESENTATIVE,127,6,UNDER VOTES,,271
6/21/2022 12:00:00 AM,Primary Election,50,DEM UNITED STATES REPRESENTATIVE,127,6,Write-in,DEM,18
6/21/2022 12:00:00 AM,Primary Election,50,DEM UNITED STATES REPRESENTATIVE,127,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,51,REP UNITED STATES REPRESENTATIVE,127,6,Write-in,REP,10
6/21/2022 12:00:00 AM,Primary Election,51,REP UNITED STATES REPRESENTATIVE,127,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,51,REP UNITED STATES REPRESENTATIVE,127,6,UNDER VOTES,,33
6/21/2022 12:00:00 AM,Primary Election,52,STG UNITED STATES REPRESENTATIVE,127,6,Write-in,STG,5
6/21/2022 12:00:00 AM,Primary Election,52,STG UNITED STATES REPRESENTATIVE,127,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,52,STG UNITED STATES REPRESENTATIVE,127,6,UNDER VOTES,,2
6/21/2022 12:00:00 AM,Primary Election,53,LIB UNITED STATES REPRESENTATIVE,127,6,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,53,LIB UNITED STATES REPRESENTATIVE,127,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,53,LIB UNITED STATES REPRESENTATIVE,127,6,UNDER VOTES,,2
6/21/2022 12:00:00 AM,Primary Election,54,DEM NATIONAL COMMITTEEMAN,127,6,Kevin B. Chavous,DEM,1063
6/21/2022 12:00:00 AM,Primary Election,54,DEM NATIONAL COMMITTEEMAN,127,6,UNDER VOTES,,482
6/21/2022 12:00:00 AM,Primary Election,54,DEM NATIONAL COMMITTEEMAN,127,6,OVER VOTES,,1
6/21/2022 12:00:00 AM,Primary Election,54,DEM NATIONAL COMMITTEEMAN,127,6,Write-in,DEM,18
6/21/2022 12:00:00 AM,Primary Election,55,DEM NATIONAL COMMITTEEWOMAN,127,6,Denise L. Reed,DEM,1036
6/21/2022 12:00:00 AM,Primary Election,55,DEM NATIONAL COMMITTEEWOMAN,127,6,UNDER VOTES,,515
6/21/2022 12:00:00 AM,Primary Election,55,DEM NATIONAL COMMITTEEWOMAN,127,6,Write-in,DEM,13
6/21/2022 12:00:00 AM,Primary Election,55,DEM NATIONAL COMMITTEEWOMAN,127,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,56,DEM AT-LARGE COMMITTEEMAN,127,6,Charles E. Wilson,DEM,820
6/21/2022 12:00:00 AM,Primary Election,56,DEM AT-LARGE COMMITTEEMAN,127,6,Dave Donaldson,DEM,675
6/21/2022 12:00:00 AM,Primary Election,56,DEM AT-LARGE COMMITTEEMAN,127,6,James S. Bubar,DEM,649
6/21/2022 12:00:00 AM,Primary Election,56,DEM AT-LARGE COMMITTEEMAN,127,6,Keith Hasan-Towery,DEM,647
6/21/2022 12:00:00 AM,Primary Election,56,DEM AT-LARGE COMMITTEEMAN,127,6,James J. Sydnor,DEM,658
6/21/2022 12:00:00 AM,Primary Election,56,DEM AT-LARGE COMMITTEEMAN,127,6,Matt LaFortune,DEM,663
6/21/2022 12:00:00 AM,Primary Election,56,DEM AT-LARGE COMMITTEEMAN,127,6,John Green,DEM,681
6/21/2022 12:00:00 AM,Primary Election,56,DEM AT-LARGE COMMITTEEMAN,127,6,Write-in,DEM,37
6/21/2022 12:00:00 AM,Primary Election,56,DEM AT-LARGE COMMITTEEMAN,127,6,OVER VOTES,,63
6/21/2022 12:00:00 AM,Primary Election,56,DEM AT-LARGE COMMITTEEMAN,127,6,UNDER VOTES,,6055
6/21/2022 12:00:00 AM,Primary Election,57,DEM AT-LARGE COMMITTEEWOMAN,127,6,Andria Thomas,DEM,657
6/21/2022 12:00:00 AM,Primary Election,57,DEM AT-LARGE COMMITTEEWOMAN,127,6,Monica L. Roaché,DEM,678
6/21/2022 12:00:00 AM,Primary Election,57,DEM AT-LARGE COMMITTEEWOMAN,127,6,Linda L. Gray,DEM,824
6/21/2022 12:00:00 AM,Primary Election,57,DEM AT-LARGE COMMITTEEWOMAN,127,6,Dionna Maria Lewis,DEM,656
6/21/2022 12:00:00 AM,Primary Election,57,DEM AT-LARGE COMMITTEEWOMAN,127,6,"Patricia ""Pat"" Elwood",DEM,682
6/21/2022 12:00:00 AM,Primary Election,57,DEM AT-LARGE COMMITTEEWOMAN,127,6,Maria Patricia Corrales,DEM,659
6/21/2022 12:00:00 AM,Primary Election,57,DEM AT-LARGE COMMITTEEWOMAN,127,6,Chioma J. Iwuoha,DEM,652
6/21/2022 12:00:00 AM,Primary Election,57,DEM AT-LARGE COMMITTEEWOMAN,127,6,Write-in,DEM,45
6/21/2022 12:00:00 AM,Primary Election,57,DEM AT-LARGE COMMITTEEWOMAN,127,6,OVER VOTES,,21
6/21/2022 12:00:00 AM,Primary Election,57,DEM AT-LARGE COMMITTEEWOMAN,127,6,UNDER VOTES,,6074
6/21/2022 12:00:00 AM,Primary Election,63,DEM COMMITTEEMAN WARD SIX,127,6,Don Dinan,DEM,738
6/21/2022 12:00:00 AM,Primary Election,63,DEM COMMITTEEMAN WARD SIX,127,6,Frank Avery,DEM,853
6/21/2022 12:00:00 AM,Primary Election,63,DEM COMMITTEEMAN WARD SIX,127,6,Write-in,DEM,22
6/21/2022 12:00:00 AM,Primary Election,63,DEM COMMITTEEMAN WARD SIX,127,6,OVER VOTES,,4
6/21/2022 12:00:00 AM,Primary Election,63,DEM COMMITTEEMAN WARD SIX,127,6,UNDER VOTES,,1511
6/21/2022 12:00:00 AM,Primary Election,71,DEM COMMITTEEWOMAN WARD SIX,127,6,"Dorinda ""Rindi"" White",DEM,812
6/21/2022 12:00:00 AM,Primary Election,71,DEM COMMITTEEWOMAN WARD SIX,127,6,Melissa Laitner,DEM,801
6/21/2022 12:00:00 AM,Primary Election,71,DEM COMMITTEEWOMAN WARD SIX,127,6,Write-in,DEM,13
6/21/2022 12:00:00 AM,Primary Election,71,DEM COMMITTEEWOMAN WARD SIX,127,6,OVER VOTES,,4
6/21/2022 12:00:00 AM,Primary Election,71,DEM COMMITTEEWOMAN WARD SIX,127,6,UNDER VOTES,,1498
6/21/2022 12:00:00 AM,Primary Election,79,REP CHAIRPERSON WARD SIX,127,6,UNDER VOTES,,37
6/21/2022 12:00:00 AM,Primary Election,79,REP CHAIRPERSON WARD SIX,127,6,Write-in,REP,6
6/21/2022 12:00:00 AM,Primary Election,79,REP CHAIRPERSON WARD SIX,127,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,82,LIB CHAIR,127,6,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,82,LIB CHAIR,127,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,82,LIB CHAIR,127,6,UNDER VOTES,,2
6/21/2022 12:00:00 AM,Primary Election,83,LIB VICE CHAIR,127,6,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,83,LIB VICE CHAIR,127,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,83,LIB VICE CHAIR,127,6,UNDER VOTES,,2
6/21/2022 12:00:00 AM,Primary Election,84,LIB SECRETARY,127,6,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,84,LIB SECRETARY,127,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,84,LIB SECRETARY,127,6,UNDER VOTES,,2
6/21/2022 12:00:00 AM,Primary Election,85,LIB TREASURER,127,6,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,85,LIB TREASURER,127,6,UNDER VOTES,,2
6/21/2022 12:00:00 AM,Primary Election,85,LIB TREASURER,127,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,86,LIB AT-LARGE MEMBER ONE,127,6,UNDER VOTES,,2
6/21/2022 12:00:00 AM,Primary Election,86,LIB AT-LARGE MEMBER ONE,127,6,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,86,LIB AT-LARGE MEMBER ONE,127,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,87,LIB AT-LARGE MEMBER TWO,127,6,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,87,LIB AT-LARGE MEMBER TWO,127,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,87,LIB AT-LARGE MEMBER TWO,127,6,UNDER VOTES,,2
6/21/2022 12:00:00 AM,Primary Election,88,LIB AT-LARGE MEMBER FOUR,127,6,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,88,LIB AT-LARGE MEMBER FOUR,127,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,88,LIB AT-LARGE MEMBER FOUR,127,6,UNDER VOTES,,2
6/21/2022 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,128,6,,CITYWIDE,2854
6/21/2022 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,128,6,,DEM,2590
6/21/2022 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,128,6,,REP,205
6/21/2022 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,128,6,,STG,39
6/21/2022 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,128,6,,LIB,20
6/21/2022 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,128,6,,NPN,0
6/21/2022 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,128,6,,CITYWIDE,765
6/21/2022 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,128,6,,DEM,729
6/21/2022 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,128,6,,REP,29
6/21/2022 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,128,6,,STG,7
6/21/2022 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,128,6,,LIB,0
6/21/2022 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,128,6,,NPN,0
6/21/2022 12:00:00 AM,Primary Election,14,DEM DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,128,6,UNDER VOTES,,16
6/21/2022 12:00:00 AM,Primary Election,14,DEM DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,128,6,Write-in,DEM,8
6/21/2022 12:00:00 AM,Primary Election,14,DEM DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,128,6,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,14,DEM DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,128,6,Kelly Mikel Williams,DEM,50
